주소,count,lat,lng
서울특별시 종로구 명륜4가 7,3,37.58214,126.99977
서울특별시 용산구 서계동 225-1,3,37.55234,126.96595
서울특별시 영등포구 여의도동 36,3,37.5195214,126.938515
서울특별시 동대문구 장안동 94-16,3,37.57105,127.06806
서울특별시 양천구 신정동 1279-3,3,37.5162407,126.8521196
서울특별시 강서구 화곡동 980-20,3,37.54208,126.84656
서울특별시 서초구 서초동 1322-1,3,37.48818,127.01751
서울특별시 동작구 대방동 377-15,3,37.5067997,126.9291349
서울특별시 용산구 한남동 226-1,3,37.53822,127.0074
서울특별시 강서구 염창동 275-12,3,37.5573562,126.8699304
서울특별시 강남구 삼성동 113-32,3,37.5147838,127.0543618
서울특별시 송파구 문정동 111-13,3,37.48434,127.12246
서울특별시 강남구 신사동 658,3,37.5223206,127.0277019
서울특별시 강남구 대치동 1008-3,3,37.49882,127.06566
서울특별시 강남구 역삼동 607-11,3,37.49988,127.03856
서울특별시 서대문구 연희동 89-31,3,37.57234,126.93084
서울특별시 은평구 응암동 760-2,3,37.59418,126.92555
서울특별시 강서구 내발산동 724-55,3,37.5539189,126.8377194
서울특별시 중랑구 면목동 519,3,37.58178,127.09034
서울특별시 노원구 공릉동 363-3,3,37.63021,127.08818
서울특별시 서초구 반포동 586-3,3,37.50312,127.0014
서울특별시 중랑구 중화동 307-14,3,37.59755,127.07783
서울특별시 강서구 염창동 281,3,37.5553472,126.8725283
서울특별시 관악구 신림동 570,3,37.4868971,126.928177
서울특별시 마포구 신수동 462-1,3,37.5462035,126.9359375
서울특별시 용산구 신창동 80-22,3,37.53586,126.95441
서울특별시 광진구 자양동 714,3,37.5329735,127.0727409
서울특별시 마포구 대흥동 806-7,3,37.5510043,126.9419496
서울특별시 용산구 문배동 23-3,3,37.5367,126.96818
서울특별시 성북구 안암동5가 1-26,3,37.5887938,127.0300906
서울특별시 송파구 장지동 845,3,37.4798337,127.1310225
서울특별시 송파구 삼전동 132-14,3,37.5014521,127.0901512
서울특별시 동대문구 답십리동 2-56,3,37.57002,127.05467
서울특별시 구로구 구로동 730-75,3,37.4945849,126.8845477
서울특별시 서대문구 연희동 산66-40,3,,
서울특별시 용산구 한남동 730-5,3,37.53822,127.0074
서울특별시 영등포구 당산동4가 33-3,3,37.52915,126.89894
서울특별시 은평구 응암동 604-6,3,37.59418,126.92555
서울특별시 강남구 논현동 279-128,3,37.5119121,127.0262175
서울특별시 노원구 월계동 801-5,3,37.6289,127.0567
서울특별시 강남구 삼성동 155-12,3,37.5147838,127.0543618
서울특별시 동대문구 제기동 858-4,3,37.58465,127.03678
서울특별시 강남구 신사동 652,3,37.51994,127.0190596
서울특별시 송파구 문정동 100-6,3,37.48434,127.12246
서울특별시 은평구 증산동 255,3,37.5827308,126.9053641
서울특별시 송파구 가락동 16-24,3,37.49672,127.11744
서울특별시 동대문구 이문동 348-13,3,37.60021,127.06124
서울특별시 마포구 상수동 339-4,3,37.54743,126.92473
서울특별시 구로구 구로동 80-2,3,37.4945849,126.8845477
서울특별시 도봉구 쌍문동 494-21,3,37.65347,127.02715
서울특별시 강동구 고덕동 302-3,3,37.56528,127.15761
서울특별시 송파구 오금동 41-29,3,37.50355,127.13379
서울특별시 성북구 정릉동 266-604,3,,
서울특별시 광진구 군자동 374-8,3,37.5532345,127.071936
서울특별시 광진구 광장동 401-17,3,37.54711,127.10414
서울특별시 중랑구 상봉동 279-39,3,37.60002,127.09283
서울특별시 강북구 번동 390,3,37.62929,127.03684
서울특별시 서대문구 연희동 130-12,3,37.57234,126.93084
서울특별시 구로구 오류동 303,3,37.4910095,126.8377379
서울특별시 광진구 능동 18-14,3,37.55444,127.08156
서울특별시 동대문구 이문동 292-250,3,,
서울특별시 강서구 염창동 243-15,3,37.5553472,126.8725283
서울특별시 강서구 등촌동 718,3,37.5498936,126.86025
서울특별시 영등포구 도림동 821-5,3,37.5082619,126.8993866
서울특별시 서초구 서초동 1422-7,3,37.48818,127.01751
서울특별시 서초구 서초동 1424-2,3,37.48818,127.01751
서울특별시 서초구 양재동 136,3,37.46838,127.0361
서울특별시 성북구 상월곡동 86-5,3,37.60607,127.04629
서울특별시 서대문구 남가좌동 206-13,3,37.57744,126.9179
서울특별시 송파구 마천동 372-2,3,37.49803,127.15167
서울특별시 성동구 성수동1가 685-405,3,,
서울특별시 용산구 후암동 339-1,3,37.55011,126.98028
서울특별시 강동구 고덕동 568,3,37.56528,127.15761
서울특별시 동대문구 이문동 340-1,3,37.60021,127.06124
서울특별시 구로구 구로동 685-219,3,,
서울특별시 강서구 화곡동 24-156,3,37.54208,126.84656
서울특별시 동작구 사당동 323-27,3,37.4856963,126.9723525
서울특별시 중구 순화동 83,3,37.5623,126.97037
서울특별시 구로구 고척동 176-20,3,37.5032363,126.8588409
서울특별시 강남구 역삼동 803-8,3,37.49988,127.03856
서울특별시 동대문구 전농동 498-1,3,37.5806,127.05543
서울특별시 서초구 서초동 1554-18,3,37.48818,127.01751
서울특별시 노원구 상계동 1355,3,37.66727,127.07242
서울특별시 용산구 한남동 727-35,3,37.53822,127.0074
서울특별시 강동구 고덕동 224,3,37.56528,127.15761
서울특별시 마포구 현석동 222,3,37.54254,126.93469
서울특별시 성북구 종암동 30-24,3,37.59631,127.03333
서울특별시 광진구 능동 465-1,3,37.55444,127.08156
서울특별시 영등포구 신길동 171-17,3,,
서울특별시 영등포구 신길동 497,3,,
서울특별시 동대문구 신설동 92-43,3,37.573478,127.0257068
서울특별시 광진구 구의동 89,3,37.540908,127.08442
서울특별시 광진구 능동 246-1,3,37.55444,127.08156
서울특별시 중랑구 상봉동 397-13,3,37.60002,127.09283
서울특별시 용산구 원효로2가 86-39,3,37.53625,126.96271
서울특별시 서초구 양재동 102-6,3,37.46838,127.0361
서울특별시 강남구 신사동 588-8,3,37.5223206,127.0277019
서울특별시 서대문구 홍은동 338-190,3,37.59296,126.93733
서울특별시 강서구 방화동 835-7,3,37.57682,126.81422
서울특별시 마포구 망원동 416-12,3,37.55586,126.90087
서울특별시 노원구 월계동 947,3,37.6289,127.0567
서울특별시 용산구 이태원동 11-23,3,37.53842,126.992
서울특별시 광진구 구의동 251-177,3,,
서울특별시 광진구 구의동 251-38,3,37.54417,127.09262
서울특별시 광진구 군자동 476-8,3,37.5532345,127.071936
서울특별시 강서구 등촌동 675-10,3,37.5498936,126.86025
서울특별시 성동구 성수동1가 14-19,3,37.5435,127.03742
서울특별시 서대문구 홍은동 334-33,3,37.59296,126.93733
서울특별시 서대문구 홍은동 329-9,3,37.59296,126.93733
서울특별시 서대문구 북가좌동 359-7,3,37.57953,126.91156
서울특별시 성동구 성수동2가 289-226,3,,
서울특별시 구로구 구로동 1130-60,3,37.4965405,126.8857391
서울특별시 서초구 서초동 1362-24,3,37.48818,127.01751
서울특별시 은평구 신사동 8-36,3,37.59547,126.90718
서울특별시 강동구 길동 339-1,3,37.5398309,127.1466106
서울특별시 광진구 군자동 363-43,3,37.5532345,127.071936
서울특별시 동대문구 장안동 589,3,37.57105,127.06806
서울특별시 중랑구 상봉동 100-46,3,37.60002,127.09283
서울특별시 도봉구 창동 563-4,3,37.64643,127.04326
서울특별시 광진구 구의동 199-1,3,37.54417,127.09262
서울특별시 강서구 내발산동 724-41,3,37.5539189,126.8377194
서울특별시 영등포구 대림동 776,3,37.4957573,126.899936
서울특별시 성북구 삼선동1가 208-2,3,37.58446,127.00809
서울특별시 종로구 신문로2가 1-15,3,37.57073,126.96859
서울특별시 광진구 자양동 791,3,37.5329735,127.0727409
서울특별시 광진구 화양동 526-34,3,37.54408,127.06895
서울특별시 강서구 화곡동 1089-67,3,,
서울특별시 성북구 정릉동 222-4,3,37.61654,126.99794
서울특별시 영등포구 대림동 613,3,37.4957573,126.899936
서울특별시 영등포구 양평동4가 20-3,3,37.53689,126.89638
서울특별시 영등포구 대림동 784-2,3,37.4957573,126.899936
서울특별시 성동구 성수동1가 656-293,3,,
서울특별시 영등포구 양평동2가 40-2,3,37.52357,126.88288
서울특별시 광진구 구의동 603,3,37.54417,127.09262
서울특별시 구로구 개봉동 74-57,3,37.4931629,126.851736
서울특별시 관악구 봉천동 1665-6,3,37.484665,126.9484961
서울특별시 서초구 서초동 1738-6,3,37.48818,127.01751
서울특별시 강동구 고덕동 542-8,3,37.56528,127.15761
서울특별시 광진구 자양동 578-8,3,37.5329735,127.0727409
서울특별시 강동구 길동 367-19,3,37.5398309,127.1466106
서울특별시 동대문구 이문동 175-31,3,37.60021,127.06124
서울특별시 서초구 양재동 291-1,3,37.46838,127.0361
서울특별시 서대문구 홍은동 376-26,3,37.59296,126.93733
서울특별시 강남구 논현동 208,3,37.5197164,127.0293888
서울특별시 강남구 삼성동 146-2,3,37.5147838,127.0543618
서울특별시 구로구 구로동 1274,3,37.4945849,126.8845477
서울특별시 도봉구 쌍문동 158-3,3,37.65347,127.02715
서울특별시 강서구 마곡동 802-8,3,37.56619,126.8255083
서울특별시 성동구 성수동2가 316-73,3,37.54048,127.05601
서울특별시 용산구 후암동 174-7,3,37.55011,126.98028
서울특별시 동작구 사당동 708-1008,3,,
서울특별시 용산구 이태원동 258-59,3,37.53842,126.992
서울특별시 송파구 오금동 5-6,3,37.50355,127.13379
서울특별시 동작구 흑석동 233-5,3,37.5064393,126.963687
서울특별시 강남구 신사동 631,3,37.5223206,127.0277019
서울특별시 중랑구 중화동 320-143,3,37.59755,127.07783
서울특별시 성동구 성수동1가 25-2,3,37.5435,127.03742
서울특별시 용산구 문배동 11-14,3,37.5367,126.96818
서울특별시 양천구 목동 907-8,3,37.53608,126.87585
서울특별시 서초구 서초동 1692-1,3,37.48818,127.01751
서울특별시 송파구 잠실동 198,3,37.5122807,127.0855986
서울특별시 관악구 신림동 527-2,3,37.4868971,126.928177
서울특별시 서대문구 천연동 86-4,3,37.5682303,126.9605136
서울특별시 광진구 능동 283-18,3,37.55444,127.08156
서울특별시 강서구 등촌동 689,3,37.5498936,126.86025
서울특별시 동대문구 답십리동 80-10,3,37.57002,127.05467
서울특별시 강서구 화곡동 662-13,3,37.54208,126.84656
서울특별시 서초구 양재동 127,3,37.46838,127.0361
서울특별시 동작구 상도동 512-2,3,37.4988159,126.9441045
서울특별시 서초구 양재동 390-18,3,37.46838,127.0361
서울특별시 강서구 등촌동 658-7,3,37.5498936,126.86025
서울특별시 금천구 독산동 946,3,37.468399,126.8979571
서울특별시 양천구 목동 404-174,3,,
서울특별시 종로구 적선동 180,3,37.5751085,126.9735739
서울특별시 동작구 대방동 506-2,3,37.5067997,126.9291349
서울특별시 강서구 염창동 252-5,3,37.5553472,126.8725283
서울특별시 용산구 효창동 3-326,3,37.54341,126.96037
서울특별시 강서구 등촌동 654-44,3,37.5498936,126.86025
서울특별시 동작구 대방동 466-57,3,37.5067997,126.9291349
서울특별시 동대문구 장안동 94-59,3,37.57105,127.06806
서울특별시 도봉구 방학동 732,3,37.66442,127.03333
서울특별시 성동구 성수동1가 685-328,3,,
서울특별시 강남구 청담동 14,3,37.5257535,127.0523217
서울특별시 영등포구 영등포동8가 86-3,3,37.52872,126.90411
서울특별시 서초구 서초동 1491-1,3,37.48818,127.01751
서울특별시 송파구 송파동 162-2,3,37.50479,127.11369
서울특별시 서대문구 남가좌동 391,3,37.57744,126.9179
서울특별시 강남구 청담동 75-1,3,37.5257535,127.0523217
서울특별시 강동구 길동 54-1,3,37.5398309,127.1466106
서울특별시 중구 중림동 392-9,3,37.5567609,126.9663037
서울특별시 서대문구 북아현동 1014-6,3,37.56348,126.95426
서울특별시 강서구 화곡동 1024-24,3,37.54208,126.84656
서울특별시 종로구 옥인동 22-3,3,37.58348,126.96385
서울특별시 서초구 반포동 520-4,3,37.50312,127.0014
서울특별시 마포구 구수동 56-17,3,37.54616,126.93299
서울특별시 성동구 성수동2가 273-32,3,37.54048,127.05601
서울특별시 강서구 내발산동 711-6,3,37.5539189,126.8377194
서울특별시 강남구 신사동 645-26,3,37.5223206,127.0277019
서울특별시 강서구 염창동 270,3,37.5573562,126.8699304
서울특별시 강서구 염창동 294,3,37.5553472,126.8725283
서울특별시 금천구 시흥동 1001-10,3,37.4507049,126.9085555
서울특별시 동대문구 휘경동 317-9,3,37.58773,127.06526
서울특별시 강서구 등촌동 637,3,37.5498936,126.86025
서울특별시 관악구 봉천동 1629-4,3,37.484665,126.9484961
서울특별시 강동구 암사동 524,3,37.5582352,127.1308542
서울특별시 강남구 논현동 279-206,3,37.5123018,127.0294935
서울특별시 동대문구 회기동 346-37,3,37.59433,127.05178
서울특별시 동대문구 휘경동 146-75,3,37.58773,127.06526
서울특별시 강동구 길동 413-13,3,37.5398309,127.1466106
서울특별시 양천구 목동 907-4,3,37.53608,126.87585
서울특별시 도봉구 방학동 726-4,3,37.66442,127.03333
서울특별시 관악구 신림동 808-168,3,,
서울특별시 강서구 마곡동 4-7,3,37.56619,126.8255083
서울특별시 강서구 가양동 178-10,3,37.5663502,126.8525524
서울특별시 마포구 합정동 442-1,3,37.54678,126.9084
서울특별시 영등포구 문래동1가 39-1,3,37.51217,126.89799
서울특별시 성북구 안암동4가 41-7,3,37.58079,127.02558
서울특별시 중랑구 상봉동 160-3,3,37.60002,127.09283
서울특별시 동대문구 이문동 54,3,37.60021,127.06124
서울특별시 강서구 화곡동 1008-38,3,37.54208,126.84656
서울특별시 강서구 마곡동 723-2,3,37.56619,126.8255083
서울특별시 은평구 역촌동 85-44,3,37.6049941,126.9148856
서울특별시 동대문구 휘경동 320-25,3,37.58773,127.06526
서울특별시 동작구 상도동 512-7,3,37.4988159,126.9441045
서울특별시 서대문구 연희동 93-31,3,37.57234,126.93084
서울특별시 영등포구 신길동 4938-6,3,,
서울특별시 성북구 돈암동 616-1055,3,,
서울특별시 서대문구 홍은동 265-21,3,37.59296,126.93733
서울특별시 강서구 내발산동 657-12,3,37.5539189,126.8377194
서울특별시 도봉구 방학동 726-100,3,,
서울특별시 동대문구 전농동 695-4,3,37.5806,127.05543
서울특별시 영등포구 문래동6가 46,3,37.51938,126.88467
서울특별시 용산구 한강로3가 19-2,3,37.52754,126.96297
서울특별시 송파구 거여동 산71-25,3,,
서울특별시 용산구 후암동 418-23,3,37.55011,126.98028
서울특별시 성북구 석관동 198-3,3,37.60789,127.06116
서울특별시 마포구 합정동 394-1,3,37.5477846,126.9095636
서울특별시 강남구 개포동 179,3,37.48421,127.07006
서울특별시 영등포구 대림동 700-34,3,37.4957573,126.899936
서울특별시 강동구 상일동 146,3,37.55073,127.1704
서울특별시 동대문구 휘경동 110-7,3,37.58773,127.06526
서울특별시 동작구 사당동 43-35,3,37.4856963,126.9723525
서울특별시 송파구 잠실동 356,3,37.5122807,127.0855986
서울특별시 송파구 마천동 605,3,37.49803,127.15167
서울특별시 관악구 신림동 739,3,37.4868971,126.928177
서울특별시 구로구 신도림동 410-8,3,37.50941,126.88285
서울특별시 광진구 중곡동 265-1,3,37.56286,127.08921
서울특별시 영등포구 양평동3가 40-2,3,37.5282501,126.8914746
서울특별시 성동구 성수동1가 685-185,3,,
서울특별시 용산구 후암동 30-120,3,37.55011,126.98028
서울특별시 강동구 고덕동 690-5,3,37.56528,127.15761
서울특별시 강남구 논현동 63-14,3,37.5123018,127.0294935
서울특별시 서초구 서초동 1685-6,3,37.48818,127.01751
서울특별시 영등포구 도림동 226-7,3,37.5082619,126.8993866
서울특별시 도봉구 창동 481-16,3,37.64643,127.04326
서울특별시 강북구 수유동 190-83,3,37.6352212,127.0090642
서울특별시 강남구 대치동 890-56,3,37.49882,127.06566
서울특별시 서대문구 연희동 90-15,3,37.57234,126.93084
서울특별시 마포구 망원동 417-6,3,37.55586,126.90087
서울특별시 광진구 자양동 712,3,37.5329735,127.0727409
서울특별시 동작구 상도동 산65-166,3,,
서울특별시 동대문구 이문동 363-29,3,37.60021,127.06124
서울특별시 관악구 봉천동 903-30,3,37.484665,126.9484961
서울특별시 강서구 화곡동 955-7,3,37.54208,126.84656
서울특별시 마포구 구수동 2-57,3,37.54616,126.93299
서울특별시 구로구 신도림동 649,3,37.50941,126.88285
서울특별시 동작구 신대방동 702-2,3,37.4955756,126.9195788
서울특별시 용산구 한남동 84-3,3,37.53822,127.0074
서울특별시 강서구 화곡동 999-8,3,37.54208,126.84656
서울특별시 서초구 양재동 90-10,3,37.46838,127.0361
서울특별시 구로구 구로동 537-109,3,,
서울특별시 광진구 구의동 609-1,3,37.54417,127.09262
서울특별시 서대문구 남가좌동 383,3,37.57744,126.9179
서울특별시 양천구 신정동 132-4,3,37.5162407,126.8521196
서울특별시 영등포구 대림동 706-19,3,37.4957573,126.899936
서울특별시 용산구 용문동 32-201,3,37.5380978,126.9586211
서울특별시 서대문구 충정로3가 26-2,3,37.5618374,126.9616577
서울특별시 강서구 가양동 448-34,3,37.5663502,126.8525524
서울특별시 도봉구 창동 135-51,3,37.64643,127.04326
서울특별시 강서구 내발산동 724-46,3,37.5539189,126.8377194
서울특별시 강남구 논현동 249-11,3,37.5123018,127.0294935
서울특별시 노원구 중계동 599,3,37.64802,127.07678
서울특별시 용산구 후암동 30-145,3,37.55011,126.98028
서울특별시 강서구 화곡동 664-27,3,37.54208,126.84656
서울특별시 노원구 상계동 652,3,37.66727,127.07242
서울특별시 성북구 석관동 261-159,3,,
서울특별시 관악구 봉천동 1693-19,3,37.484665,126.9484961
서울특별시 금천구 가산동 152-27,3,37.4753253,126.8863954
서울특별시 양천구 신정동 1266-5,3,37.5162407,126.8521196
서울특별시 금천구 가산동 338-1,3,37.4753253,126.8863954
서울특별시 서초구 반포동 114-3,3,37.50312,127.0014
서울특별시 강남구 역삼동 786-16,3,37.49988,127.03856
서울특별시 마포구 합정동 441-49,3,37.5477846,126.9095636
서울특별시 영등포구 신길동 276-42,3,,
서울특별시 동작구 사당동 708-817,3,,
서울특별시 성북구 동소문동2가 2-1,3,37.58839,127.00785
서울특별시 영등포구 신길동 364,3,,
서울특별시 영등포구 신길동 4945-5,3,,
서울특별시 동대문구 장안동 337-12,3,37.57105,127.06806
서울특별시 용산구 청파동2가 115-3,3,37.54655,126.96675
서울특별시 구로구 오류동 66,3,37.4910095,126.8377379
서울특별시 마포구 염리동 519,3,37.5501812,126.9479037
서울특별시 강서구 등촌동 682,3,37.5498936,126.86025
서울특별시 동대문구 휘경동 273,3,37.58773,127.06526
서울특별시 강서구 화곡동 662-3,3,37.54208,126.84656
서울특별시 강남구 삼성동 111-63,3,37.5147838,127.0543618
서울특별시 구로구 구로동 1125-1,3,37.4945849,126.8845477
서울특별시 마포구 망원동 418-2,3,37.55586,126.90087
서울특별시 성북구 석관동 133-97,3,37.60789,127.06116
서울특별시 강남구 대치동 989-3,3,37.49882,127.06566
서울특별시 용산구 이촌동 301-170,3,,
서울특별시 마포구 신수동 81-151,3,,
서울특별시 마포구 공덕동 342-30,3,37.549927,126.9592897
서울특별시 은평구 역촌동 2-115,3,37.605,126.91198
서울특별시 강서구 마곡동 407-27,3,37.56619,126.8255083
서울특별시 강서구 화곡동 999-6,3,37.54208,126.84656
서울특별시 강남구 도곡동 958-20,3,37.4878395,127.0438569
서울특별시 동대문구 장안동 413-1,3,37.57105,127.06806
서울특별시 마포구 상수동 89-1,3,37.54743,126.92473
서울특별시 마포구 망원동 213-16,3,37.55586,126.90087
서울특별시 용산구 청암동 174,3,37.53511,126.94593
서울특별시 성북구 정릉동 846-2,3,37.61654,126.99794
서울특별시 금천구 시흥동 1000-124,3,37.4385754,126.9043847
서울특별시 마포구 서교동 348-77,3,,
서울특별시 구로구 구로동 282-6,3,37.4945849,126.8845477
서울특별시 중랑구 묵동 20-6,3,37.61083,127.08109
서울특별시 은평구 역촌동 28-18,3,37.6049941,126.9148856
서울특별시 영등포구 양평동2가 29-23,3,37.52357,126.88288
서울특별시 관악구 봉천동 산101-441,3,,
서울특별시 강남구 청담동 41-3,3,37.5257535,127.0523217
서울특별시 영등포구 신길동 855,3,,
서울특별시 종로구 삼청동 28-50,3,37.58964,126.98112
서울특별시 용산구 한남동 30-9,3,37.53822,127.0074
서울특별시 동작구 흑석동 336-3,3,37.5064393,126.963687
서울특별시 동대문구 이문동 64-8,3,37.60021,127.06124
서울특별시 성북구 정릉동 966-329,3,,
서울특별시 광진구 중곡동 140-26,3,37.56286,127.08921
서울특별시 송파구 문정동 87,3,37.48434,127.12246
서울특별시 중구 봉래동1가 25,3,37.55904,126.97248
서울특별시 강남구 논현동 208-5,3,37.5123018,127.0294935
서울특별시 동작구 상도동 430,3,37.4988159,126.9441045
서울특별시 서대문구 남가좌동 296-12,3,37.57744,126.9179
서울특별시 서초구 방배동 506-9,3,37.4798789,126.9939103
서울특별시 노원구 중계동 506,3,37.64802,127.07678
서울특별시 송파구 풍납동 465,3,37.53387,127.11094
서울특별시 관악구 봉천동 207-19,3,37.484665,126.9484961
서울특별시 용산구 보광동 238-113,3,37.5267109,127.0002165
서울특별시 강남구 대치동 907,3,37.49882,127.06566
서울특별시 성북구 하월곡동 24-19,3,37.60444,127.03764
서울특별시 송파구 신천동 17,3,37.5184928,127.1030779
서울특별시 영등포구 문래동1가 57-3,3,37.51217,126.89799
서울특별시 용산구 효창동 246-1,3,37.54341,126.96037
서울특별시 서대문구 남가좌동 188-27,3,37.57744,126.9179
서울특별시 관악구 봉천동 1666-1,3,37.484665,126.9484961
서울특별시 도봉구 쌍문동 419,3,37.65347,127.02715
서울특별시 용산구 이촌동 395,3,37.52086,126.96612
서울특별시 서초구 서초동 1325-17,3,37.48818,127.01751
서울특별시 서초구 서초동 1329-8,3,37.48818,127.01751
서울특별시 동작구 신대방동 360-1,3,37.4955756,126.9195788
서울특별시 광진구 자양동 554-3,3,37.5329735,127.0727409
서울특별시 성동구 성수동1가 13-117,3,37.5435,127.03742
서울특별시 중랑구 묵동 44-2,3,37.61083,127.08109
서울특별시 용산구 문배동 11-10,3,37.5367,126.96818
서울특별시 영등포구 신길동 4955-2,3,,
서울특별시 영등포구 여의도동 23-2,3,37.5267088,126.9238
서울특별시 서초구 양재동 213-4,3,37.46838,127.0361
서울특별시 영등포구 영등포동4가 425-2,3,37.51777,126.90368
서울특별시 강남구 신사동 528-3,3,37.5223206,127.0277019
서울특별시 도봉구 방학동 723-25,3,37.66442,127.03333
서울특별시 은평구 역촌동 84-28,3,37.6049941,126.9148856
서울특별시 강남구 역삼동 649-14,3,37.49988,127.03856
서울특별시 강동구 고덕동 144,3,37.56528,127.15761
서울특별시 도봉구 쌍문동 69-3,3,37.65347,127.02715
서울특별시 강동구 고덕동 171-1,3,37.56528,127.15761
서울특별시 송파구 송파동 166-2,3,37.50479,127.11369
서울특별시 송파구 가락동 79,3,37.49672,127.11744
서울특별시 성동구 성수동2가 315-1,3,37.54048,127.05601
서울특별시 성동구 성수동2가 273-38,3,37.54048,127.05601
서울특별시 서대문구 남가좌동 384-4,3,37.57744,126.9179
서울특별시 관악구 봉천동 50-15,3,37.484665,126.9484961
서울특별시 은평구 역촌동 31-6,3,37.605,126.91198
서울특별시 금천구 시흥동 113-156,3,,
서울특별시 강남구 도곡동 967-1,3,37.4878395,127.0438569
서울특별시 서초구 반포동 51-13,3,37.50312,127.0014
서울특별시 용산구 이태원동 258-8,3,37.53842,126.992
서울특별시 영등포구 양평동3가 37-2,3,37.5282501,126.8914746
서울특별시 강서구 화곡동 1089-36,3,37.54208,126.84656
서울특별시 성북구 돈암동 2-74,3,37.59742,127.01841
서울특별시 성북구 종암동 3-1288,3,37.6022637,127.037315
서울특별시 송파구 거여동 산60-10,3,,
서울특별시 강동구 상일동 189,3,37.55073,127.1704
서울특별시 도봉구 창동 366-2,3,37.64643,127.04326
서울특별시 구로구 구로동 91-30,3,37.4945849,126.8845477
서울특별시 동대문구 장안동 473-2,3,37.57105,127.06806
서울특별시 도봉구 방학동 705-40,3,37.66442,127.03333
서울특별시 영등포구 양평동2가 5,3,37.5244834,126.884692
서울특별시 금천구 시흥동 1001-13,3,37.4507049,126.9085555
서울특별시 양천구 목동 962-5,3,37.53608,126.87585
서울특별시 광진구 구의동 662,3,37.54417,127.09262
서울특별시 성북구 보문동1가 128-28,3,37.58612,127.01936
서울특별시 중랑구 망우동 534-21,3,37.60178,127.1054
서울특별시 강남구 역삼동 730,3,37.49988,127.03856
서울특별시 양천구 목동 618-18,3,37.53608,126.87585
서울특별시 서대문구 남가좌동 396-1,3,37.57744,126.9179
서울특별시 동대문구 전농동 572-1,3,37.5806,127.05543
서울특별시 성동구 성수동2가 335-2,3,37.54048,127.05601
서울특별시 관악구 봉천동 970-21,3,37.484665,126.9484961
서울특별시 강동구 성내동 450-45,3,37.52998,127.12875
서울특별시 동작구 대방동 48-3,3,37.5067997,126.9291349
서울특별시 마포구 창전동 5-1,3,37.55007,126.92938
서울특별시 강서구 화곡동 79-8,3,37.54208,126.84656
서울특별시 광진구 군자동 360-45,3,37.5532345,127.071936
서울특별시 노원구 월계동 366-2,3,37.6289,127.0567
서울특별시 관악구 봉천동 1703-9,3,37.484665,126.9484961
서울특별시 구로구 고척동 76-55,3,37.5032363,126.8588409
서울특별시 영등포구 여의도동 28-1,3,37.5267088,126.9238
서울특별시 강남구 대치동 511,3,37.49882,127.06566
서울특별시 강남구 삼성동 158-24,3,37.5147838,127.0543618
서울특별시 동작구 동작동 331,3,37.5028911,126.9775288
서울특별시 구로구 고척동 52-402,3,37.5010165,126.8562252
서울특별시 강남구 삼성동 58-4,3,37.5147838,127.0543618
서울특별시 송파구 거여동 산72-8,3,,
서울특별시 영등포구 대림동 650,3,37.4957573,126.899936
서울특별시 서초구 양재동 11-44,3,37.46838,127.0361
서울특별시 성동구 성수동2가 280-25,3,37.54048,127.05601
서울특별시 중랑구 망우동 534-5,3,37.60178,127.1054
서울특별시 강북구 미아동 745-142,3,,
서울특별시 강북구 수유동 481-6,3,37.6352212,127.0090642
서울특별시 동작구 흑석동 169-3,3,37.5064393,126.963687
서울특별시 성동구 송정동 80-1,3,37.5537482,127.0684835
서울특별시 용산구 이태원동 258-170,3,,
서울특별시 용산구 서계동 233-1,3,37.55234,126.96595
서울특별시 중랑구 중화동 297-92,3,37.59755,127.07783
서울특별시 영등포구 당산동3가 81,3,37.52616,126.89724
서울특별시 동작구 상도동 528-3,3,37.4988159,126.9441045
서울특별시 중랑구 중화동 288-27,3,37.59755,127.07783
서울특별시 영등포구 양평동3가 79-3,3,37.5282501,126.8914746
서울특별시 용산구 후암동 339-18,3,37.55011,126.98028
서울특별시 동작구 사당동 708-1134,3,,
서울특별시 서초구 방배동 919-1,3,37.4798789,126.9939103
서울특별시 중구 장충동2가 200-66,3,37.5541467,127.0002445
서울특별시 강서구 염창동 284-49,3,37.5553472,126.8725283
서울특별시 강서구 화곡동 1089-87,3,37.54208,126.84656
서울특별시 중랑구 중화동 303-79,3,37.59755,127.07783
서울특별시 강남구 개포동 1281,3,37.48421,127.07006
서울특별시 영등포구 신길동 245-48,3,,
서울특별시 중랑구 면목동 627-1,3,37.58178,127.09034
서울특별시 동작구 신대방동 602-3,3,37.4955756,126.9195788
서울특별시 영등포구 대림동 1050-39,3,37.4957573,126.899936
서울특별시 중구 순화동 212-6,3,37.5623,126.97037
서울특별시 관악구 신림동 1493-6,3,37.4730961,126.9282982
서울특별시 종로구 연지동 136-69,3,37.57358,126.99949
서울특별시 중구 묵정동 26-7,3,37.5612,127.00019
서울특별시 성동구 성수동2가 279-25,3,37.54048,127.05601
서울특별시 중랑구 면목동 634-55,3,37.58178,127.09034
서울특별시 동대문구 회기동 16-61,3,37.59433,127.05178
서울특별시 중구 신당동 432-1674,3,,
서울특별시 중랑구 상봉동 101-10,3,37.60002,127.09283
서울특별시 강남구 청담동 19-30,3,37.5257535,127.0523217
서울특별시 양천구 신월동 293,3,37.5403656,126.8256901
서울특별시 관악구 신림동 1641-16,3,37.4868971,126.928177
